,Hotel Image,Hotel Name,Tipe Properti,City,Address,Hotel Rating,Min,Max,Lattitute,Longitude,Map Link,Hotel Link
1702,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/399d2cd5-6185-4335-945b-7c6600746aef-1604144471536-51157e4562649536ba65e002acc7c299.jpg,Cordela Inn Bengkulu,Hotel,Teluk Segara Bengkulu,Tengah Padang. Teluk Segara. Bengkulu City. Bengkulu,4.1,300000,360000,-3.7921862,102.2584667,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-3.7911862000000003,102.2584667&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-3.7921862,102.2584667",https://www.tiket.com/hotel/indonesia/cordela-inn-bengkulu-210001570608915550?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1703,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/d3aedc82-5ff8-42da-8c64-8951af665649-1604127785674-d9835f3d79e9866ea2cb1e2fc87bd496.jpg,Jodipati Hotel Bengkulu,Hotel,Singaran Pati Bengkulu,Jembatan Kecil. Singaran Pati. Bengkulu City. Bengkulu 38224. Indonesia,4.2,255000,355000,-3.812399,102.287109,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-3.811399,102.287109&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-3.812399,102.287109",https://www.tiket.com/hotel/indonesia/jodipati-hotel-306001593492226060?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1704,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/06/22/35414453-2c0e-4130-b50d-d3f117b1f133-1624347922253-1bd74dd5fbf7fd63d1ec26d0b5db80e8.jpg,Djo Front One Inn Bengkulu,Hotel,Muara Bangka Hulu Bengkulu,Jl. Wr. Supratman No.8. Kandang Limun. Muara Bangka Hulu. Kota Bengkulu. Bengkulu 38119. Indonesia,3.9,160163,259999,-3.758962,102.276963,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-3.757962,102.276963&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-3.758962,102.276963",https://www.tiket.com/hotel/indonesia/djo-front-one-inn-bengkulu-108001534490384283?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1705,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/20/d89568eb-fc6f-499b-ad16-4b7060b9bfbf-1660950433643-960988a2b811db828e81ab65eec79252.jpg,Tanjung Karang Hotel Bengkulu,Hotel,Ratu Agung Bengkulu,Jalan Mayjen. Sutoyo No.04. RT 19/RW 2. Tanah Patah. Ratu Agung. Bengkulu,4.2,336462,551000,-3.810468,102.284939,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-3.8094680000000003,102.284939&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-3.810468,102.284939",https://www.tiket.com/hotel/indonesia/tanjung-karang-hotel-206001560501106752?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1706,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/38991368-b6d5-4b9c-a981-75fa3edf61b9-1604171035529-17dda56403965c33a0b7f1dbc0a86c0c.jpg,King Suite Hotel Bengkulu,Hotel,Gading Cempaka Bengkulu,Jalan Pangeran Natadirja No. 93. KM. 6.5. Jl. Gedang. Gading Cemp.. Kota Bengkulu. Bengkulu 38225. Indonesia,3.7,240990,463900,-3.819725,102.295961,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-3.818725,102.295961&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-3.819725,102.295961",https://www.tiket.com/hotel/indonesia/king-suite-hotel-bengkulu-108001534490352109?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1707,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/25/a5e0b671-ff46-4e4a-8963-583c2d2be904-1661403902082-dc5589add15978a9eafcc54b3f46bfdb.jpg,Pringgading Surf Camp RedPartner,Hotel,Lempuing Bengkulu,Jl. Ciliwung Bawah No.33. Lkr. Barat. Kec. Gading Cemp.. Kota Bengkulu. Bengkulu 38228. Indonesia,4.9,240000,282555,-3.829835,102.286933,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-3.828835,102.286933&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-3.829835,102.286933",https://www.tiket.com/hotel/indonesia/pringgading-surf-camp-redpartner-508001661422234628?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1708,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/60893266-f65f-4794-b2cd-65b0ca2df3f4-1604157114924-e683f0ca930e286a524fa23e84f471e3.jpg,OYO 680 Grhadika Jodipati Syariah,Guest House,Ratu Agung Bengkulu,Jl. Batanghari. No 39. Nusa Indah. Kota Bengkulu. Bengkulu 38224,3.5,81396,307499,-3.815902,102.275445,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-3.814902,102.275445&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-3.815902,102.275445",https://www.tiket.com/hotel/indonesia/oyo-680-grhadika-jodipati-syariah-412001639990767943?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1709,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/bfbc5108-cc23-47e2-af1f-1fa4e46c9b6a-1615558574006-1b03a1b88cf21919bed97f2cf6e6f514.jpg,SPOT ON 2842 Hotel Rindu,Hotel,Sungai Serut Bengkulu,Jl. Sumatra No.15. Suka Merindu. Sungai Serut. Bengkulu,3.7,65916,140448,-3.785548,102.267519,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-3.784548,102.267519&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-3.785548,102.267519",https://www.tiket.com/hotel/indonesia/spot-on-2842-hotel-rindu-301001578909620270?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1710,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/3d0050ec-0481-46d7-8d58-779a7ae3173f-1615555513144-8d0c136841f4f38c2e53b2efe33eec21.jpg,OYO 1678 Jati Exclusive Homestay,Hotel,Ratu Samban Bengkulu,Jl. Jati No.45. Padang Jati. Kec. Ratu Samban. Kota Bengkulu. Bengkulu 38222. Indonesia. Bengkulu,3.2,89281,322276,-3.798187,102.272658,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-3.797187,102.272658&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-3.798187,102.272658",https://www.tiket.com/hotel/indonesia/oyo-1678-jati-exclusive-homestay-211001574311513327?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
1711,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/8968a82c-ae8b-4d27-8be2-55d2e4ca3141-1615559720719-4292fa7e1a96cfd2e16ff9a7632f709e.jpg,SPOT ON 2647 Anissa Guest House,Hotel,Muara Bangka Hulu Bengkulu,Jl. Kalimantan No.17. Rw. Makmur Permai. Kec. Muara Bangka Hulu. Bengkulu,2.5,57142,127109,-3.769301,102.271281,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-3.768301,102.271281&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-3.769301,102.271281",https://www.tiket.com/hotel/indonesia/spot-on-2647-anissa-guest-house-301001578552306678?checkin=2022-10-17&checkout=2022-10-18&room=1&adult=2&soldOut=false
